# Constructed from biom file
#OTU ID	m54271_200325
09747c0aa7a9334f6a045b6c333a0cd54924e568	1.0
088cf6b9887e7045a95598954cb42a617661fb55	2.0
26c5dc42c0b2d54dc42ad957a2e6c28cfff4aa1f	1.0
6bf9fb802fc0c119f9504c5f2897b9d7820cb5f6	1.0
ff6557f2bc9322d76878dc6ab1bade8b0ad07fc2	1.0
cc7001d5a3c7f1384e9035a0060b5edb073ea334	1.0
a0095d8b0f67a5079071bfea1d2ea3a3a1933246	1.0
eea9a8eed868320509100cd94d0db3024e04ebaa	1.0
c29521b04df59f06906d27df689f187c24b7eb04	1.0
e20059e349208acb44d08675452fb3d3fa7c1403	1.0
706df56d85954369a0afd4c9ed4066c89575ed79	1.0
408d767e1ca2ec28808eb2711b8cf01ded0d7206	1.0
41f8c9d177b78c348bba30e4c8f6dc36b2de93fd	1.0
0a2d797ac9096e25e9c1a9961c600b46423f2ea7	2.0
c87b1c52e74629acf717f3e4326e9ee8eabd1119	1.0
064ad322b3025cea1fec3a7dc95ccce816d8bc12	1.0
64f8ea1ebaddd7bfcf464b6bf6d2aa4d05f59ba7	4.0
f7c7938bbb69bfb973dfd8c25cc7b8feb85e32c0	1.0
115152a911987d81d88b6106b873d9494e366c16	1.0
03edc707ab8a093451ededf13a0f472f3a99be67	2.0
1dfb6fc7027e1d02a9c78f8e4864fcdb0b43a5d0	1.0
977322df6d48e4aa1378cfc372b2bcc76fbcacb0	1.0
0a03eb7ea92321197a83298d6b05fd9f08c473d8	2.0
4e4e13291d0515d9edfb6e2568c7c8cb1bfb354c	1.0
652c7bc99bfb7e0cc52ddf2ac6c0892184edbbee	2.0
f001b6e3a9038007a413e12ee4e7ed7c5c925bae	1.0
c8607540c20c4ae8f294f5a49252dae315e2280a	1.0
aaa335e0d20fbdef11f67ad9e3e0e8b3543abe17	2.0
706d12e4ad974905359a1c4e195dcae1c41406e1	1.0
07f6a51621e7328a4dd555cb457f656fdd6d9284	1.0
a53424085cc8266e5363770e43120e6f8d8bea9b	1.0
5d1c6a3338aa35f3feb9a9b1993ec7d85bdcdedf	1.0
785347676c631785c077188db2c0af5a442174bb	1.0
4cfa50a77be9d3009956cb9f05750d073d62616f	1.0
26c4b751f539ff47b3fc397b16165e58f79c94f9	1.0
a1fd256f200511cc49e2c8f6e8456244b1e0c31e	1.0
0b05741bfa6a135679f0cc4cbe5b9d2017ed78db	1.0
874d1cdc98dd5d9a5d78c6f2709a00082392c853	1.0
13083325a2a17c224a6e6375d7dc550742dbfb7a	1.0
56061412f44d534b0b987fb37aa9e55eddcc86e1	3.0
f050873244cddbf5a0b99655a59040b6ff9c1f42	1.0
b78ede5b818ec2218c2e7c980681900282f37e6f	1.0
7757e3402394a5d2ee161987ffdd626e99868a5e	1.0
662526968de8abd51c59019c7327af10b5d9ccd6	1.0
cdebfa7c50c720d5a43c4918cb30bd4499023dc7	1.0
c20ec0655f609469be1daadc44a8a8f43656cc17	2.0
e23dd748fe9657104e19a6c5b19d23d6227fdc63	1.0
05bea9e505a68712ae27574db57aa020fe6a8b3c	3.0
20be3a1554a9e72c8130486af002629c8daf03bf	2.0
f26d796557ba3ebaec595fff936771efb4d4c54b	1.0
a208be76b947fb3b3941ebc0ad984c78b555f13d	1.0
6cda3e992f3a00f66118b8987e55994b26bf415d	1.0
271f9abca7f8ccd13bb38476172b20023af5f543	1.0
6565112911a0577c9eabb11bc1e11d47dc3cab33	3.0
3dda2d50a89e41b3cda2a904f4aa935ee3d85d21	1.0
36fc26a797bd4d3f57eb5b766fa59d88ce7accf2	1.0
369d3bb00a23a54fb198e39cb8280a48232ec4b6	1.0
6ecc35462892afd92c6fa3d0ad557703b54c4271	1.0
05a8b9380293231f495db05310ed2a93e3b3fec4	1.0
5f25b0d83798b26fe8069b3eddd659d5b3aef4f3	1.0
2d3553f3fa48ec45b81e557fe405cd5c0384c0ee	1.0
dbfcf79490c4c3499eb2c073e552e412bbb58a82	1.0
8c077d274d750c44f5f896e8b204fd421608c5ad	1.0
ee5e35f8be3d1975f6c42d2b8d6fb3b63f7a37f5	1.0
9b46cced802bbcd1ad78bae976d158ac5c3033ad	1.0
fe8aaa30ac29cee5493e5e36dd56578afea30ee7	1.0
229c859b0bcedaf294b80806b4d9db1507833aa5	1.0
13495e0b9b3ff7d18b688af5a2b54112c0679aa2	1.0
9856c5ae7621a563dfb049819d2297dcf1896be1	1.0
d7653c67ebc1f20bc664f014455402c0932b65ef	1.0
17cb9431fa7ef2b44526b089a6a8aacb6483a8ed	1.0
6d4ea738056b082ee1ec9bbf488c6fee3e6dd976	1.0
1645bb5c59effd90775c542797647e4ea959e1d8	4.0
4e6c891e9e982306e48b552d39d703fb777379f2	1.0
2f930ea1732f5753bf3ddad6f4b2c299af3d33d2	1.0
2e0e861b388b086db8cbdee72a2c0157d1b76e5e	2.0
22c9c4b895237434b48f1fca229d2a0d70f99610	4.0
b2d9dac8830b6ee5c6fa357997a6a8b1b9536749	3.0
dbc4ee5aaefedb0675786b27cd6e2748394b4649	1.0
19fc1eb479b00ad60640c62f4f56a47e356edfda	1.0
0cbef05bc6662251ad19fecf72378f1d01d1c97c	3.0
1064c3af869cbd5894228f3cc66b87f32bcd06e7	3.0
946ae5ec67f79cb6a3e25ba176d77ba7cb50fb81	1.0
c380d2561230c782c8e5056da2b173bed2dd496f	1.0
cff908bf5c392d6aca73906e2baedfa58cceaaa9	2.0
84ed2deaa6965c105118f2922f2f54f445db0033	1.0
847acdaabe30759b29df23ea08ca6dedefdf10f1	1.0
23438bdbe180a1a52c769680cae7bde44aa1456f	6.0
8da0aea59254c4966825895276c39ac0b2fa831b	1.0
7fe787fd2eff458b1c8914f5bbd6563eb10000de	3.0
bba3237a90bd0ba01f3ecd1efdd4543337fa3da4	1.0
b4f1a3f751bb58a88b393e404e11a8b1e91ec6dc	1.0
d6fd6de35209df77735036d73414236ba455f5a1	1.0
a45118f08861eae4ca9eafaa0963828890448ea1	1.0
498d6843234a06f7f3b0a10788073501ec784238	5.0
ec15dd390bbf98051303fbc238e64fa957e1db12	1.0
59b44e99a5bb021da78b61fc6d7d5ef0f7cda810	2.0
848fddaae98c21cd2db49090bef948e0abb18411	1.0
022dc1c3502c929683ee9f8899ab5d8d0c607c5f	2.0
3aa484784e23de0f99ded7a634556937d9ef5d88	2.0
d0722197d4ce22217da83e1769482f9b0bad064e	7.0
050dd08a230e2d743acce9d0a870a9791d23747f	2.0
a31d3f39af59a0853a623c2395f036c0eae68657	1.0
6b007ca798f1824f864e6cd705b2b486790844b0	1.0
c4cfee2d3f56ed470c318eca19882ff9c55d0da3	1.0
df243f2bb1d5b31a92cd24fbee538c56b722089c	1.0
0cdb3385cfc0093055214586c75cf8adf98ced50	1.0
550f841652e0127e17fe35be6572951de1fefee9	1.0
037e935315edc9f912957b6623c3b55ac69f648f	1.0
a97a089525a55d820eaf1e215db9ce63d7a1c85d	1.0
e4d5f351db2fe93b0c693c4ed22e98e3d7cc1cc1	1.0
655ebb529c3c10402cb61f53b80c89445b2e94e1	1.0
1c08c4b6a8e471b5462cc40f40c4101283c7dd8a	1.0
bbd560d089b672e4006825b60fb06e4a47dd60c9	1.0
12ebfac907ad266372ab3de6ce22faaa4c178f81	1.0
198c27c891d6cdf685e85db3d9ff68151d630726	1.0
6862754ab46dd0b1acf531d742b43d620a503c3e	1.0
bfbaf026f5a685298e24c560586fcd3d8282ea91	1.0
20e80b54950f82bb550061bf8cac0b7de1f43005	3.0
c36bb27265c1d86450a8ee61e729b96a198c7e68	1.0
230b4c3dc7a6e68fbf0322a1b569421dff25520b	1.0
2aee083eb2ba61be416a0182f22797f7093421c5	1.0
714d5579ac8a81e7f41b82d3195609d03b9879b2	4.0
35571499cc9ecee33dc1c7c9cac1356afd98b4c6	1.0
101afce0894698fa4b7bdcfc25fe80d081e1ae74	4.0
ccec5d3e82bf9cedfb39ed671cd3cabfdb268d7e	1.0
74422718078a9b63d949c9fb1873452ff42fc344	1.0
4ef73df71fd547970e933e219f400229ea14408e	1.0
1c5ba64c36ee6a7d2ed3814af37d6ae13864edd5	1.0
47d1249a3b57c999a61816114a9b2a685c573047	3.0
396c1a7890bf03e0b8b01a96fcf8d810b63d7afc	1.0
9435534a17248d842dc0c5372820d1334ef74391	1.0
e1401174e22b0302957086e58b37788b05d3257b	1.0
2672adaee52fb9993b424d44a12f9efa5af35306	2.0
3371ca26cce70d699901b31a15292044b3f17a45	4.0
49689a1b8c601b47a928f300fb24bd26304e32ce	1.0
80ecf2ffe6e40cd4e89b465ce20f083a91020a1f	2.0
d6d5d5fe3e6b48a8aa64e3ed7a92cf089fc958a0	1.0
babfcea4ae9a2cb17e07a2867b9c9de6a36eaedf	1.0
bf2403b980ce23d8a2fdf248b3da5a585b75fe24	1.0
5bc34f21b5b9f9656bea258b6d1e924ad13dae0d	1.0
d66f6106a397c0799edebddfa226fc4f712883c7	1.0
cade50a4934b4004e65f2fec328ff946ee031e7a	1.0
dbfec7deee4e836bc62155efde1161011fe25ae5	1.0
585f4e14b26b85a943678bfd376a74d309927ab0	3.0
619e0e08919a4c99dec4cb3e7e28d8b3886cd061	1.0
5eecabfbb70104b7b71ebe522114b2cb59462d07	1.0
fec6c834ba7026711f7227a0007780f35e8348d7	1.0
497312a2a2dd6e30748db43182129e2e9f2333ed	1.0
808881f86dc37d127818a88faa950d82bd3ab021	1.0
b6764c7a27f31e140975f179e1ac7dd03e4eee9f	1.0
7367822a840fe964de7621229b44453e1412ad96	1.0
1e3c533cc8f9c660834ac0730a846791904efe6a	1.0
742a63da4671ed04fcdafb89f4545d6f2af9f40a	1.0
875db4644e1758d53a47f8fc5f84d85dbd33b966	1.0
a48a88e4a6df19b8ace246e1eeca9ccef87d375d	4.0
8e7e7e22993dc1677233f4c22be9b2cbd6b9481e	1.0
a3638f54fe96e938ce849d1f9e311ff2adcfda27	1.0
148f32a5297d32317b5cc130674029c58e6ef335	9.0
7f53d09f5349c8e9764c013a2a3016c86adec43c	1.0
42abcfbc40b1df75f8901dd4f542133098cb23e7	1.0
203144a86423a4c73589f75a0ee1857aa6701c2b	6.0
b8a45b8e0fa723c0cdbd370bccb2b9f2e6c015e1	1.0
4b29b79942686a6885b9fa60ca04c0e21eb7873f	1.0
c9a696ec36baf87dcac1e658ddb1d20e5861aed4	1.0
f82565811f3579646fd9ad46864b321406250a7e	1.0
58b16861cfa43942fa10a7d3b38fcbb6e7adb8e7	1.0
cc0c0b7105515ae73a4fc8cb8c1a844240c7e3e4	1.0
f36058ede2be246fdda18327581d936bbdbfd2cf	1.0
196a510a126bc4b1f84be54a6782c2eef6ebaaed	1.0
54bebed494433a0f9409ff179845a62f865668ea	1.0
0a095d997f1016f8758122ee15d37b775ed79f99	1.0
cd087bc02fcacd5856e6e06ac77c7e52e3dac664	1.0
1f860ee38dae8c461004786f8196b24b11d7ed56	1.0
8b83d60bdc8e3edcc767c33d3bc724c691b8ba67	1.0
08cb292da939f69aef372399c356e742ebdf6649	4.0
c5d57b14f7f03feb4af38129f2879d75f2cf8eb7	1.0
e7055450790d511ede72cd3910a2b507098fefa4	1.0
c61b8e629f9adce1e011817807ab4959d3853455	1.0
719e69bc6b91532d9ef053656acb608a951c2d13	1.0
613c89bfaa7718796fadeb49536576030fc66bc4	1.0
bee4bfcc3006a1ba33c4deec1fe5342dbc1e0c1b	1.0
f6b2d481b0c4ac12ea3a06d80212136d98a39645	1.0
ae1765b73fb18477ad52b115496d2051094c1c49	1.0
09a76fe10087114cb9674c1b9d6bd130793892ab	3.0
4c0e9510934c0ca8c38f5cf29da0106e099fdde9	1.0
5a24a3c25b4ab502456a1780de91f4df32c62a98	2.0
e623371ef1a029cc4ac78a905500c995e2a4f95f	1.0
bba4fd9a9dfdd4ba69a28db65139ff8ee9d19de3	1.0
0b49db33790964d4ac3a6a1b89114168f7d8d242	1.0
0797f372c76f2a79f6048a717115118601a04141	9.0
20d95655f45806efd55223b36fce758291a7ffcd	1.0
70c1e17dae17a1a363026211af4a68a60d64c090	1.0
51905c3b352f9ddbb3c87b4a8725bf58309636e4	1.0
e2c8d192849f844c4a4d32b3d4846da46dcc2851	1.0
892da5833dd47ff541adc02304d6bd1910f9a61e	1.0
3ec666877cf5a424a2b7bcb714a7939bb88bd5d3	1.0
fdf570e6a7228c6ecd6305ef0417617d1d112305	1.0
cff330ba1450d2352ff1d9131532ba8d0281f946	1.0
1473d2c83bca25738ce960d043d4f30d6a6402a7	3.0
1b11b9b9b339cb602bbea1dc749c34838affe93a	8.0
8a9f542f836178129d63c04472876bf47cf66881	4.0
2304d84e8972d2fcfc77dcbe5cb8b57ef2262b5b	5.0
4341578c965d7b33eb4250df8e3149824b0550ac	1.0
27d7c7e2564abc2e31d99178027e3c58776568fd	2.0
84309f7f214f5d2356893a463af7f7ffa6fef615	1.0
e3132ad75fed1a86767f2831b35e3243af4b5bd3	1.0
2b05fdedd0f2d573e25fe04d7c0a5ef0f0201701	1.0
d67b255854a90cdae17d6a507c303b5501ce3e59	1.0
678e665bdc24c567d6f80d59c0f9b0797c55d495	1.0
d825c1dbe58ea7fac0394a4e0838faebcaa25bd1	2.0
2e9c1c1c2da0bf00a392ea661f1594f2f7e65c43	2.0
7747b962614f4958a01160362b1c83fd627c6667	1.0
226e7244212ef4d52aa12fcc0b7d730dd738beaf	1.0
93cccf55a4cb3ab151b72d1781fbe02a34289795	1.0
6d12c22cc68d5b73d8a7ff36354f4bd572e01ee3	1.0
52f8076da42635ad5b205ef185da227190b28042	1.0
b52d2b3ec1cba34dd56ff50c2ae4d471d557b1dd	1.0
458ca0121d21ba2b8a0d1c1e778fda47036bb86c	1.0
a86a3c16a09b8497cf80e8d09bdd567aa287e2ae	1.0
4e215eefeb346adc50fcff2dcbc7b79cc4a6eb93	3.0
d0ef226807b09f39cc84a7587917274e7263e34d	1.0
fda3fbb03d2e2edb55a06ab40daa147c63442bf0	1.0
52434f7b753ccd97cebac212894cb1bc68eea534	1.0
1447d73da205dcd83446659774b8c14f9740d0e1	1.0
61a1b9edc10733d2584232df0593ea87a7bf97ae	1.0
d9106f802704c4506a310bf8ed60da9e4f02499c	1.0
013f5ea97d4a3a37402afd920fbac462996bb862	2.0
9e3e9a1af8e26553e32160289bdb830bb427d29d	1.0
612c2bf905ff9ef5b29be347548bdb828be7f2c2	3.0
3524409b686041c8dd32cc68970ee053a5d149fd	1.0
77e7bebff28a7181fae7efd604a71c2b4efcf3e2	1.0
742552339f418ca75b18be771de89b27267fc793	1.0
107cc1f20d98e04165a0532be8614a4a9e5920bb	5.0
642441d001cd743dce88dd9db702f983b3a00d2d	1.0
32f51c8c40f6a13fab60f3c9527da01025596708	1.0
99ce4d1fa0ba0995760a771aad02cf146a988bf8	1.0
d25c8751d17d60dde2d9b36b7d8fef200e1924ca	1.0
98fbf8ac0e568831585bbfce61c4f34721e85adc	1.0
493626ecec97e67d74ba4b869a3a85da43150f22	1.0
c898d9ba82c47cc2dfadcec15e1b35e3e8031d81	1.0
2084cf8f8f4c7f251770daaef64c6194b6760e78	1.0
22f567274dd05c4b5256d64d6363bd4e046435d9	1.0
0b9fd9d9b4dbf5c168bb0d8b5a519ed28c745103	1.0
afe1d4d4f9e85f31cc074cd708b5983f94a4c037	1.0
d17524eb90c918d58ac227ea63981b79739d955f	1.0
b1b8cbcc025af782477f7649876ee945aaf727eb	1.0
27ed0b2896e51f2d4d45e7780fed77f14cea91b7	1.0
777cb5132048905c2ce7493910389b9090b31203	1.0
8b1e92ccc8da8bd2bfe2ebc307f651a942ce3854	1.0
065c1135d02532e462808121f8d979ed2fd06711	2.0
190e8416173a8eca2eb30150b852581147a90580	1.0
1158cfac7216ea9b626c1c6f108d39bd41ab2588	1.0
e0ace7e7f119a46163b859e77dde4f3bea0b1a5f	1.0
af6979181e62604ad9a3c600c6c05d4de6d244ed	1.0
d435544ed93432dfcc062381fc9065242b8279e3	1.0
67007c168493ce37e1d307fbc2d195e310cfb2e1	1.0
1d96a6c1766db9587a6dd04bcd16297f30637e53	1.0
1a09e598e1bc756f9ef0761ad326a4544a868dab	3.0
04aebebf7665208b7208adc738291a3a93c4aa82	1.0
7f066f7b46803026f877e7cff8ff3a364fde55e8	1.0
3313fd8d84e24fea33aa603d90a54a49b4a6a99a	1.0
66bcf8c588ad1b1f65d4aa155e7b0c2a48928b97	1.0
6ce18ad68fdd71323aeb82e0615187c468477ebc	1.0
40de30df1f3cab2f88c64b96ef383f6405161fe5	1.0
1ab3765e19fd1e0c18f53509274bbc9463c83a5c	1.0
05011d5c50c631977faed6eb49d9f348c2cdbcf1	1.0
2423177fe9ac66ebd1cc83fcc9b0aec056404687	1.0
fdffe8092d14d027e87a0f59df2ab5550945a65b	1.0
897232366eba18adeb95a95dc36b6b2ee5839bdd	1.0
d2d470578145b4ac1e0363296f9ad2717799d43a	1.0
728908729e83534fad503a413d2d40f9c5be79f5	1.0
ba9db852eb818a5a558b5c2b0122f09232a545fc	1.0
a9f1213653d4abd94b389e7634fdedaffce53a8e	1.0
1a78f220472af9d8e0094554d6b2194730591a0a	1.0
5392f980a98d17769ba1c6b0879c49890f9fcbe6	1.0
e6f246a6f69cf3f2412eb29ba4dbcfa15d150b2e	1.0
5ffee66517d316d5a861f0d0d05ec55b82075d7a	1.0
a04d181549bc80b3be280394124591cf6a502bd3	1.0
942397520c300685af89ac33ea0ddb32f6f0eda5	2.0
167169de7a32c6c799a5e8df390b7e7a18c91ec6	1.0
7009f5ecabee26e7479a20b6ec24b9cb70876e2c	1.0
98c84884076ad3c5e915cd9a77c2f427f4982701	1.0
0cc31e209eae0d0000a67d5dc72bc2c053e10f61	2.0
b5d56500dac5a3a9fce0221894d9bbd993677a5b	1.0
012f451177b0ad70edffad56c1e8faeabca63bc0	1.0
5ba6b75582d85e5f0f2e229f72f91ef86eaf1ee7	2.0
ebfe2516cb3b25fdf891f08e6faed605b7228d94	1.0
7006aaf49c2e201d492a0c559a5e708691f78afd	2.0
c038c43be778306c806a0f15348e1b7b8bf91e2c	1.0
486d33d67532428e73638384d89be1aafa103c6c	1.0
f633d42468d01981517bc27d1adfe8d674fa4538	1.0
1adae7c480dd62d11045412e281f5340e00306d3	1.0
7e2c05fd8e5c0ee2135e4616af343b11275c1642	2.0
eb368d1a9f505f85b5cd2fdcbda1497bdd6fba4e	1.0
acab0403d92859e9341e1af4f36439296437ca34	1.0
6c2901232788880030cafa11e8b0ca9f29636354	1.0
c94b5c892d495abb5c621081ab5aace13414bca7	1.0
a52f1e4f4d142c35ea378794adcb88037ce94919	1.0
f0a6cdc3af9aa768a1a30fb0e22f4c0a93731aab	1.0
1e88ad451f85f635c6b522b4235d65ce9b922b37	1.0
0c4fabcd65d38b5ade5ae0fc3dfea5d674e0568e	1.0
a24340f37ce9f7b5472dd159cbc89864ddee41c7	1.0
8a87eaaa19c5b4649b12e3e428ffeb2b0c9e1344	1.0
3795534e96eca2b6c8d5316ae84246eeb280f1a4	1.0
e69ed1ba06b2d490a5ec0d16fc5fa296f21bf668	1.0
92da8369f96936ec0027afdea90d61c729f5a451	2.0
1a7b47daef62018b283269a32074995603048c23	3.0
1ca2447afaee8d7c41b500ebc7f94c54285ec2f1	1.0
4648c4773ee4c2ceb7521f21ca0ee13b205ee45e	3.0
b8f4d8c958d2455bfcd4da788f00235cc99f24a7	1.0
1bf81810e6b1e1f6f4f1401768091d85657d685d	1.0
c3a590fbab617e5238c2e7d270e81d289baf219d	1.0
ebdce2dcc1b9087ea71ac66c53d7ffe3c3c1b1e8	1.0
4b31e4b476ebc4a8f4d05496c0bf4c17f6afebeb	1.0
2be4d6c378942a6329bae6733651b3ca8b9c8905	1.0
23c44ef620d82539d7d78f766c5f998d7c90f0b0	1.0
6158ced00d70e29e3a547272eff724f5db30ecf9	1.0
ff843c4217134e3bfbb83a63badc87063b9bb236	1.0
1d9ef252d0b1a4e136603fdd9fff779b85f96a6f	1.0
69a0904883b52c005e7c9157d7b177829e029cd0	3.0
18fcde79d8fe00d8dc0c00c4e8e5d166ae3bf6a3	1.0
882dfa1e7e0f3459127531bfd521e726155013dc	1.0
495ca827f85ed9ac850d51bc250f453beea46bb0	1.0
296c6ff351d8db53496943f55cf38de75ed663e4	1.0
4d89f3b7b47bebfaa940bd2341299e69e1c4ffb3	1.0
97fa0bea07ab0227fe0ac5c16d309e959e504c62	1.0
c3e2370bc88cb00535bfbc4a077f4b4ef07ad933	1.0
5731eba64352c9a479b1d1f58249a9d08c0c98f6	1.0
f71be83353be5d119d0a2c01983e5be29d03be36	1.0
264c40dc9257b2b47d936dbffdf7144948f25c19	1.0
2ee9631334475d64541c2e4eb509292015b6d950	1.0
468b61b9195c6ba9c8b36074489beb3f0f89aab2	2.0
0797a0117c8e27b5e67d8ce2fd110b524ba5c86a	1.0
b4b2f0f68cfd6a99cd1df5f7d6e928b84c65dc82	1.0
41f5fc8589f6fdc17cff3873df87d474b4ce5fcd	1.0
f7a5cd4f18792be6b5018821d231e28a35a2e906	1.0
15b5605696afba81580091968efdf9300b47810f	3.0
2d2cc9e7f0f1be8287204e1e6e8a57ae75b01ba7	1.0
02d441dabd710af625fa636ea99bc5526fd9fc02	5.0
8e58898d5ac2c29794b3feea9b1a7eb7cd5a3d3b	1.0
3da7c2a5d678b2fa746074fe5688396127dd3e4d	1.0
4e9d3bbb1ecd6037272f50a17732c19ed060fcba	1.0
95c20e4174cdfc841cfe049d575b2b84457d8560	1.0
66cf2c246782c24f31952efa019d85114f860b84	1.0
95b9f5fa6d030e316e5b08afa63f32ee53f25e3c	1.0
38419716c610cc916b9012671c4d35fa17a1405c	1.0
3e752e2df4b547d0d5889b9164bfe574f04ffffd	1.0
f8ccd09b108a55a45abb2848e6fb02afb30e5e34	1.0
9721bdaa0b6acbd69d5b6d1417782ebf3450413b	1.0
0cf870562703ebf100fdbdee761fc0cd0742e16e	1.0
00c684aba401e883219424f7decc3eebb3a1e2b9	1.0
4045a7240d2f81d0a084ffc85d9ccd469af7e8f1	1.0
8455ba6a8c3676174102067432dd30728f9d1a10	1.0
fb9aedd093f8f6921be1bdd80ee571bc7d7e2d9d	1.0
7d73fbb4125c0d10d9382ea0cd7a7e12b04226ec	1.0
f97e92ccb80f727de5b6b530a1012749e6ccb2a0	1.0
157ef48f64b17d5e112fea808a1bc7ff71cbdcbc	3.0
983d7d1aabe038c3c254046aab1d396503dd73bc	1.0
37f8ee57141eec44871c97f7afc0e8a03a58c18d	1.0
b468db4ffffa8e71b3c502d33af84eeeee19d08c	1.0
de16d9531a3e5e8add53b1804cd19513bed17dd9	1.0
d8f60b9dae14c2751464309127143ef163b72923	1.0
f8f224f0e50d0b292d4aa6cc531f9f747d704a7c	1.0
60f4c27807a44bbcccecb4c8abf0430973ec1fc9	1.0
824c97b9946e51f719747ddb2314441bad571462	1.0
367927dbfae2880d5f2c6a386f7718149d650100	1.0
2b986b9aad4228ea754ed19d9d303dcd415bd09c	8.0
b52228e32ea8dcb1690700f5482319398c163205	1.0
e080d5a6cbf83419ff77b28a5c12995c4d3e3ef3	1.0
78762e259db0cd0c8dc12098d0c19166bc860587	3.0
f3a54ac34ac2aede1aaf00a9edd08db5a0877dd8	1.0
adcff6b2b1f9eca2a695bd5db7827d3e0b442c07	1.0
28ea18f956201b758251d056b8936adeb0dcc2c4	1.0
f38344e3f7a7cb08785e2dac45afa1f3a5c57d42	1.0
3989c370d5b27179b953cd934f09424ab13cc94d	2.0
fbd59b27893e29ae992eeff9033b337e10e890cc	1.0
2709c8c9359cec8312b9cc1f2045004bcb4282d8	1.0
99835df515620ff9836d28e7f1aaed6d1d3fb06f	1.0
094c694ad9b00182f330d572e12c36484d2d8017	1.0
d74ca7bb67092e9d889eacadc316f3fe3b5d6943	1.0
11b1bc7274cc704130ef08a9158963a63861c6cb	1.0
ed1ce723bfad891206e07e1b2456bb2aa8a7549c	1.0
aee3b20af0b7d08fc40dc5ad2c4519448e2a730c	1.0
bc13830281e3ba573c5631c5dc433f6347719636	1.0
7108a0294152ea28ae709e34e6640a0f32b32f40	2.0
7f0df3fd8520144fdfab44859fa7e093ef2de11f	1.0
7ca928bd8a7348f4fc60315565993f6c3688776e	1.0
0086ac27b7298700bd0b61aa950d81485585a51e	1.0
fc9d0b141cf0df82083e56f67edf13e0c8010123	1.0
e2c99262afb7e728d83b8ea56a032849eff591c9	2.0
f697d4c5a860266430ffc1ab8dd7b5a8b26d888b	1.0
201343ac910fe51361076eb577b3644cf3b079d2	1.0
cf4f06112604007fd60029f8e3790e4028447c63	1.0
158348bd0772e7e5ef0f261c98947225b08f3a24	1.0
7c4a30d58d82f08b1981971766264a5f00365aba	1.0
23a546c039f7339a2e8c6732e78e8f1588052c6b	1.0
c7d6694bc7ddd5ac0ede56f2cc0d52c485f87349	1.0
2d21cde02fe550a30e17fc03e6fb6c63284de172	1.0
24c283bf830f4370b4c2cd21f3d4f61322c3c7f9	1.0
4bd83a73face818949ab4695667f031672b533d4	1.0
563c53d4b29cfc772c4f4e734c0e6824ed5d0af4	1.0
b148ae4812d28358ccc29f8469d8e49d957fbc7f	1.0
130e59742391a44099ecba1ab365df033a904f6d	4.0
12ab510ddd25aad22673204d8fab91a82f5a801d	1.0
13a9016a698f7286e0f71bfc67c7fabd9e8ac1c1	2.0
d010bce0e3f42ede0a851c529e8464bef50d8d6c	1.0
34e1474f9139c6d9937171dc6a1b1e3d4d0494cf	1.0
188352d2c94131a44e651b9fdc671c4e96d8c619	1.0
7c2ef0755240c3af1d12034559d1c92fc8d04f1d	1.0
4fa9c57420076e3565f7d2daa84263259d9f8de8	2.0
48afe415a3766b97bf691f5ae040252e61f3d75b	1.0
7e488222d0060cd3151b668d5de4124b26a492f2	1.0
63e16ad23ab4b996dbaf60a7f9108b7f1b755492	2.0
9df5d321eef5192fa6f12d03c99796aac4e44906	1.0
5fb532ad69345f20a0c392f5b2ce8aa66b9ac7a8	2.0
f13762620e616143a2bc361a0c5f6b6bf42351b1	1.0
40aaa216a90ac58e6fdadce0dadda2b3bfe79301	1.0
a9cb32b0c6f8f23f113e13385ebd0eff41b295d1	1.0
08fa07eeeb719cfd731ec6ee8657bf722687254b	3.0
46fa7c7023b2975b6f63368326398e8b08a0d752	1.0
3b78ad56a3db41e9f6088781a0c0bec0e1f9f3ab	1.0
27147bfeea2e4afe8fb5ace76cddcf53a15bb0e1	1.0
e9466dc4892a70d69cc7c90aa134dbdc5ad0bea8	1.0
c0e6683a9f7ca441a7f694ee5b7827c19f63cda3	1.0
479d6f06d37c3e472e863f38dcf50ba8bacef2b8	1.0
96beb211e5dffa8153ce2f72b30e60ef1d0676a9	1.0
dd2da8487a98ec9575234a33d5cf0f8636aba90a	1.0
f177b8dbae6219203fb5453c830b2f65e59d5faf	1.0
586155f84215ba44596085531a500a12db264771	1.0
f315d41eac02611a47a6bfdabd9491934698c0d7	1.0
e1765249925fae45131e0dac3faf294c783f4118	1.0
ad4e2d9da4d0d3a9c8a95f6d0dd680cbef2127a4	1.0
0efb576e10b936a133a36846ebaa1ce205af4af5	4.0
dc6549f4d98a021f19d99add291a620e0a149051	1.0
4e16ba0f4cef3df7f5a3b4e33c60113d92b1b268	1.0
a62fc7f75d3dffbf546810e40f404604bdc1d4eb	1.0
105d32a5360989d5e7fa879dd0cdc6a4ba212120	1.0
b8da15ae2d95e29709ad48c0098377c122ea40cd	1.0
6ce2a6da4842993bb6e2aae4b7bfb996d6174dc6	1.0
e5a25e9ce1cd8aa4f5a7e07afc663e2170bf19be	1.0
d4e491ec55b4e594cf3da165243fcbaf24057615	1.0
b257af8f9754bdcadf524539608770e9b31e6da3	1.0
75bf715729df95b1981b082a52d718ecde9ca80a	1.0
d2f5e9ace1a3799f0f7d8b9737bb64489079267b	1.0
